Id,SalePrice
1461,128909.5460932767
1462,157030.99148646774
1463,179848.47894189187
1464,182268.88782304653
1465,199471.87061739602
1466,183811.03202944045
1467,168092.50413589762
1468,175410.4578344914
1469,183058.04000248286
1470,120759.32425598062
1471,194802.7747410421
1472,93384.85505205065
1473,97793.63377181614
1474,154678.72650151688
1475,145598.84585100343
1476,397518.23696608946
1477,250282.58453737808
1478,306083.1085169866
1479,237062.01226190475
1480,449212.48888888885
1481,315386.9017517552
1482,208162.31265740292
1483,176959.6912650544
1484,178489.43330245942
1485,170658.13382827307
1486,205191.8181356521
1487,331051.3416666667
1488,237315.952771594
1489,215093.9393554362
1490,194348.4102530444
1491,191059.30287654893
1492,97326.2680298082
1493,180232.673026992
1494,296623.18023196247
1495,296917.31933662324
1496,233252.38875275265
1497,191303.23726427852
1498,154443.74744125092
1499,153788.4542781644
1500,151781.9778851758
1501,174952.86011876646
1502,170231.45260516024
1503,298369.2038960624
1504,230301.46131859213
1505,215783.0478800511
1506,181303.3842450826
1507,220355.45798453345
1508,198125.39996718205
1509,164067.65124157484
1510,151888.41857246181
1511,152833.84798982317
1512,166757.14134624417
1513,151057.00858095346
1514,164484.30731308885
1515,181715.97863704653
1516,157646.79482705484
1517,154618.88554311532
1518,129115.12507641135
1519,226159.0660212224
1520,139509.40933533016
1521,145900.94857084344
1522,162432.1200986982
1523,113559.24733497083
1524,123722.7780562506
1525,125926.55060324146
1526,129246.62897688587
1527,101855.00576978289
1528,128341.17691477762
1529,142873.069965686
1530,166813.89059355776
1531,126598.29776769801
1532,106747.57322795324
1533,147721.6528340079
1534,114194.6790217632
1535,159878.1090097126
1536,115625.35159656219
1537,73912.9699019608
1538,184437.33125396827
1539,246747.46895308123
1540,110872.38990507314
1541,151837.70471013768
1542,144731.3160758875
1543,221018.08039458253
1544,79820.30143260334
1545,106225.3566361491
1546,124996.36671247608
1547,137701.9298148514
1548,134674.48768124572
1549,115477.64480190232
1550,140794.96117695232
1551,118797.6486751282
1552,145565.107080925
1553,142275.0417163937
1554,114121.58566049887
1555,173552.76413412075
1556,94038.15750768049
1557,129326.06069016663
1558,93971.68472335314
1559,114583.53563095236
1560,149043.16186351716
1561,155686.87870496462
1562,127367.20224489231
1563,124625.6704288423
1564,162123.91173355439
1565,155180.15218817233
1566,220097.63204243616
1567,80212.58186990645
1568,221809.7389752847
1569,144910.459346637
1570,127959.31148725895
1571,133076.310867905
1572,144168.44273620436
1573,243986.26053571425
1574,120526.5798026101
1575,217310.97067333505
1576,215093.7061230154
1577,206492.8411467146
1578,153039.2628613191
1579,142629.39069324854
1580,191466.25338814963
1581,142798.38716306083
1582,129688.08460010985
1583,331105.74432539684
1584,239301.17946120747
1585,140581.0125504536
1586,72263.880776644
1587,106565.89605090793
1588,152882.34460604348
1589,102690.68494251212
1590,132585.82646607351
1591,108852.73179419962
1592,125576.46992180914
1593,118932.60989292778
1594,135347.9987545155
1595,118182.98049147727
1596,234701.9486706349
1597,163664.92986049573
1598,184109.9890604084
1599,214944.43191122782
1600,194332.17998935375
1601,78987.23845797955
1602,112690.21034945
1603,95268.46726307947
1604,284105.8069005602
1605,247609.08722441815
1606,168762.20623727853
1607,162115.21361440743
1608,213504.31803918845
1609,200700.98290613445
1610,158587.3210636613
1611,150224.18726054305
1612,156020.8417487005
1613,170040.59975558828
1614,120216.31694119422
1615,87792.9361405201
1616,82482.23392690039
1617,88919.48468078376
1618,127281.34452776071
1619,135067.69874104147
1620,151694.4612966025
1621,139258.68148761606
1622,152870.09787625828
1623,289450.1651240079
1624,213644.45771435267
1625,133427.87204451862
1626,172024.21252024156
1627,186080.12711395722
1628,281387.9541686171
1629,175178.8015665167
1630,343708.4558333333
1631,226361.23859401137
1632,244688.9451172819
1633,169057.71328648712
1634,180945.729359678
1635,178425.0028317037
1636,163373.8468858866
1637,176531.61360170066
1638,220278.4063804744
1639,177071.9800618198
1640,247053.29560425688
1641,182431.3785272824
1642,226340.28516451074
1643,227432.61343249335
1644,226514.68352066595
1645,178608.87478662204
1646,154061.6724559924
1647,164519.28279190595
1648,145056.54327813946
1649,140757.7180736625
1650,121264.02751469778
1651,121376.63132381285
1652,93487.78892116642
1653,97360.54910616796
1654,156563.35010101603
1655,160302.7807335444
1656,152463.36236188692
1657,154771.02490071882
1658,155241.7658953923
1659,145136.755629571
1660,145316.12096414855
1661,427540.0553571428
1662,390866.617446189
1663,387945.6560714287
1664,433232.3438888889
1665,314669.3938697479
1666,332822.18640183785
1667,352993.311135965
1668,328274.3353380019
1669,296893.06521428574
1670,330651.36969081574
1671,258938.1314015152
1672,473220.805
1673,296469.9188091418
1674,252698.52467828247
1675,187806.20933286354
1676,189195.11927268308
1677,210719.28681361658
1678,458884.6366666667
1679,378816.04038888885
1680,324114.3490454545
1681,273994.439
1682,298864.77071914927
1683,188067.30313904487
1684,171972.47526228905
1685,174925.84919962124
1686,168030.63856007755
1687,167081.76196016092
1688,186899.0768022825
1689,188079.15711989094
1690,183879.69947982804
1691,176222.92523506246
1692,269688.0730294566
1693,168487.3335065864
1694,183852.1449722271
1695,169176.1317436883
1696,268557.91830280825
1697,173022.19960600295
1698,339829.8855050126
1699,326734.1840796703
1700,242303.95562944506
1701,260859.4225322765
1702,254603.97696295363
1703,252417.39272100927
1704,291332.5071210839
1705,235509.67615616432
1706,439873.4441666667
1707,221936.29360720573
1708,217051.8788567597
1709,280941.5326031746
1710,225477.06374298417
1711,264062.0399618855
1712,227602.89689604836
1713,247553.71922619047
1714,224345.2333104726
1715,198564.99870063507
1716,175529.59341537088
1717,166368.8058919684
1718,142444.2018969195
1719,206393.18295227867
1720,250322.26132650118
1721,167103.1312955605
1722,130935.15519600928
1723,156118.4536526027
1724,213885.2457725345
1725,230963.87632576365
1726,186119.54410885935
1727,171428.86048652005
1728,188123.73817335113
1729,163748.88879109922
1730,159251.79803004445
1731,123515.62792287741
1732,133433.1191370679
1733,127404.2992962622
1734,133559.8192874783
1735,131710.18339988115
1736,116116.0704556318
1737,359848.1193253968
1738,215771.81554538585
1739,274955.2759126985
1740,187057.39148633662
1741,181227.21974672272
1742,173479.59503204763
1743,175423.97513213236
1744,313680.7636875
1745,242845.23798358583
1746,289054.7993859649
1747,221851.21883793906
1748,205924.3925092138
1749,161749.1034675589
1750,152010.84264676998
1751,227181.39551948052
1752,124718.4492362813
1753,142675.9870599383
1754,218302.9683049388
1755,164926.59975983558
1756,122902.543631386
1757,120745.5426975309
1758,147816.25365602341
1759,170392.3878736821
1760,158822.4011082651
1761,154545.48753019338
1762,170777.948352334
1763,169320.24000831193
1764,118275.51452616561
1765,167960.5375509724
1766,169583.85492360228
1767,205713.46469066435
1768,140567.46743360825
1769,167598.7301112774
1770,142242.413745385
1771,139433.87511138397
1772,144508.87721899938
1773,143701.58501869257
1774,131634.51610475892
1775,136120.85274589073
1776,122800.33753041393
1777,118502.69252984932
1778,132450.65436522587
1779,116616.24637544122
1780,179670.75859774638
1781,135480.67057679425
1782,101731.13575725189
1783,132696.73341769684
1784,94647.81946506325
1785,117753.37283481905
1786,151405.98500799036
1787,167184.76496905583
1788,60991.31111535523
1789,97866.38844748984
1790,89572.09010096797
1791,169052.45241746595
1792,154103.36115416716
1793,140101.56522585542
1794,143626.67421396406
1795,138290.23239861886
